id,pred,conf,abstain,source name
5132,Binaries,0.48173941429615696,False,2CXO J015452.1+211426
5133,AGN,0.6206402110719695,False,2CXO J015513.4-553400
5134,,0.0,True,2CXO J015526.0-554902
5137,AGN,0.5196927832288065,False,2CXO J015536.1-555105
5138,AGN,0.4618912594695185,False,2CXO J015537.3-554505
5139,AGN,0.48225528545615653,False,2CXO J015539.2+053000
5140,AGN,0.6816122194943832,False,2CXO J015542.4-553839
5141,AGN,0.6704376505354664,False,2CXO J015542.4-554401
5142,AGN,0.8542099128320394,False,2CXO J015546.0+053356
5143,AGN,0.734415183444107,False,2CXO J015546.0+053356
5144,AGN,0.7335479568900152,False,2CXO J015546.0+053356
5145,,0.0,True,2CXO J015605.6-554511
5149,YSO,0.6272048575256676,False,2CXO J015620.9+053744
5153,AGN,0.47397466441897484,False,2CXO J015631.6+053447
5154,Stars,0.47271859633318125,False,2CXO J015631.6+053447
5155,AGN,0.5975753649523459,False,2CXO J015641.6-555823
5156,AGN,0.6612100600990028,False,2CXO J015649.9+053409
5157,,0.0,True,2CXO J015651.9-554021
5158,AGN,0.8184964158176113,False,2CXO J015652.6+053241
5161,AGN,0.6533295211363921,False,2CXO J015700.4-555821
5162,AGN,0.7689107536291783,False,2CXO J015710.1+374533
5163,AGN,0.7904904946820576,False,2CXO J015726.2-054624
5164,AGN,0.5647814365069046,False,2CXO J015726.2-054624
5165,AGN,0.6758402817125839,False,2CXO J015726.2-054624
5166,,0.0,True,2CXO J015728.6+374745
5167,YSO,0.46066101563198186,False,2CXO J015733.7+375409
5168,AGN,0.8338702965644691,False,2CXO J015735.4+374930
5170,,0.0,True,2CXO J015738.1-542157
5171,AGN,0.5747897802537645,False,2CXO J015738.1-542157
5172,AGN,0.5175425185464868,False,2CXO J015741.7-542601
5173,AGN,0.7060165383976814,False,2CXO J015742.9-245947
5175,AGN,0.843121838402809,False,2CXO J015745.8+374145
5176,AGN,0.5996786629012888,False,2CXO J015747.8+375143
5178,AGN,0.9463337945971155,False,2CXO J015750.5+374515
5180,AGN,0.45247624157946004,False,2CXO J015752.6+374231
5181,AGN,0.725376273111168,False,2CXO J015757.9+081837
5182,YSO,0.5007400461014687,False,2CXO J015803.8+374113
5183,,0.0,True,2CXO J015807.0+374737
5184,Binaries,0.5752789433841431,False,2CXO J015809.0+374800
5185,YSO,0.5762560857169372,False,2CXO J015809.4-432946
5186,,0.0,True,2CXO J015809.9-250946
5187,AGN,0.6344975716274389,False,2CXO J015811.9-245047
5188,AGN,0.7197958744309679,False,2CXO J015815.1+374845
5189,,0.0,True,2CXO J015832.1+270555
5191,AGN,0.7157701108038658,False,2CXO J015834.1-432744
5192,AGN,0.6612100600990028,False,2CXO J015834.1-432744
5193,AGN,0.7693837703004937,False,2CXO J015834.1-432744
5194,,0.0,True,2CXO J015835.2+270159
5208,AGN,0.7925415865194713,False,2CXO J015843.3-245915
5209,Binaries,0.7030214158537889,False,2CXO J015847.2+270451
5210,AGN,0.5396816256738974,False,2CXO J015852.4+082006
5212,AGN,0.6105167761584257,False,2CXO J015946.0+312259
5220,YSO,0.5547266435603301,False,2CXO J020015.3-084207
5221,Stars,0.5003561605462931,False,2CXO J020015.3-084207
5222,Stars,0.4849580777677963,False,2CXO J020029.0+002845
5223,,0.0,True,2CXO J020029.6-023959
5232,YSO,0.5037939343866182,False,2CXO J020146.8+011715
5233,Binaries,0.7887158337784869,False,2CXO J020146.9+011705
5234,AGN,0.7686674318930278,False,2CXO J020151.7-092439
5235,YSO,0.47871160949472585,False,2CXO J020341.2-050528
5236,YSO,0.4528397500611506,False,2CXO J020341.4-050752
5238,YSO,0.5695253483448868,False,2CXO J020357.0-051300
5240,Binaries,0.5671195988426343,False,2CXO J020403.2-051120
5241,YSO,0.5359091850737873,False,2CXO J020403.7-051430
5242,AGN,0.8182779051041266,False,2CXO J020405.5-050134
5245,AGN,0.4924148526320312,False,2CXO J020417.2-050126
5250,AGN,0.5241970249610236,False,2CXO J020432.6-050327
5253,YSO,0.5701139669154096,False,2CXO J020443.3+644815
5254,AGN,0.6299402140810482,False,2CXO J020444.5-045955
5259,AGN,0.4773647438174889,False,2CXO J020448.2-050315
5264,,0.0,True,2CXO J020504.4+645052
5265,,0.0,True,2CXO J020505.2+645103
5267,AGN,0.47296476733766024,False,2CXO J020507.8-050156
5269,Binaries,0.6860924445081528,False,2CXO J020514.5-050953
5272,AGN,0.6579283413572162,False,2CXO J020531.0-582510
5273,Stars,0.4561655455695581,False,2CXO J020537.9+644941
5274,Binaries,0.546753090650992,False,2CXO J020537.9+644941
5275,Stars,0.4561655455695581,False,2CXO J020537.9+644941
5276,Stars,0.4561655455695581,False,2CXO J020537.9+644941
5290,,0.0,True,2CXO J020639.0-582118
5291,AGN,0.7369096434940915,False,2CXO J020658.0-582717
5292,Binaries,0.8259911814722821,False,2CXO J020724.5+331837
5294,AGN,0.4500711031407522,False,2CXO J020807.6+110612
5295,AGN,0.8142734373596673,False,2CXO J020807.6+110612
5296,AGN,0.5531007189706446,False,2CXO J020807.6+110612
5297,AGN,0.7742182803581614,False,2CXO J020807.6+110612
5298,AGN,0.5508344093650085,False,2CXO J020807.6+110612
5299,AGN,0.7168870954441015,False,2CXO J020814.0+110734
5300,AGN,0.7889242459748156,False,2CXO J020814.0+110734
5301,,0.0,True,2CXO J020814.0+110734
5302,,0.0,True,2CXO J020814.0+110734
5303,AGN,0.701561898484515,False,2CXO J020815.3-073736
5304,Binaries,0.5270261756467102,False,2CXO J020818.7+105313
5305,,0.0,True,2CXO J020818.7+105313
5306,Binaries,0.5966033615310135,False,2CXO J020818.7+105313
5307,,0.0,True,2CXO J020818.7+105313
5308,AGN,0.6579283413572162,False,2CXO J020819.6+105743
5309,Binaries,0.7665146262065621,False,2CXO J020819.6+105743
5310,AGN,0.7140517476914193,False,2CXO J020819.6+105743
5311,Binaries,0.712054901317652,False,2CXO J020819.6+105743
5312,,0.0,True,2CXO J020819.6+105743
5313,Binaries,0.659989649892869,False,2CXO J020819.6+105743
5314,Binaries,0.6338472600881907,False,2CXO J020819.6+105743
5315,AGN,0.7397093268839053,False,2CXO J020834.0+105045
5316,AGN,0.5274938280360622,False,2CXO J020840.8+105533
5317,AGN,0.8391525035975099,False,2CXO J020840.8+105533
5318,AGN,0.8325983657708604,False,2CXO J020840.8+105533
5319,AGN,0.7689107536291783,False,2CXO J020840.8+105533
5320,AGN,0.8322741704548522,False,2CXO J020840.8+105533
5324,Stars,0.6345334177212749,False,2CXO J020900.7+110728
5325,YSO,0.5653060476364715,False,2CXO J020904.0+105728
5326,AGN,0.6635488908361915,False,2CXO J020904.0+105728
5327,,0.0,True,2CXO J020904.0+105728
5328,AGN,0.843121838402809,False,2CXO J020911.0+110020
5329,AGN,0.8226599421263957,False,2CXO J020911.0+110020
5330,AGN,0.7488370218602157,False,2CXO J020911.0+110020
5331,AGN,0.8979793697118293,False,2CXO J020911.0+110020
5332,,0.0,True,2CXO J020920.7-100801
5339,AGN,0.6305958958890264,False,2CXO J020924.5-100811
5340,AGN,0.6305958958890264,False,2CXO J020924.5-100811
5343,AGN,0.8899744064163346,False,2CXO J020931.2-101135
5351,AGN,0.7775304132998175,False,2CXO J020951.5+052158
5352,,0.0,True,2CXO J020957.9-100301
5353,AGN,0.6850707670388683,False,2CXO J020957.9-100301
5354,AGN,0.7132026596557475,False,2CXO J020957.9-100301
5359,,0.0,True,2CXO J021032.5-002008
5360,AGN,0.7168870954441015,False,2CXO J021045.8-510104
5363,Stars,0.5433953192397954,False,2CXO J021157.7+042139
5365,AGN,0.5516967058022568,False,2CXO J021230.6-465834
5367,AGN,0.7487303832729653,False,2CXO J021237.1-470332
5368,,0.0,True,2CXO J021238.5-465600
5369,Binaries,0.5209871679678912,False,2CXO J021306.7+530835
5374,AGN,0.5834951854210735,False,2CXO J021411.7+275528
5376,,0.0,True,2CXO J021433.8+275947
5377,AGN,0.8307488515174328,False,2CXO J021458.2+275933
5379,,0.0,True,2CXO J021529.6-125621
5380,,0.0,True,2CXO J021531.6-520919
5382,YSO,0.46962756733800876,False,2CXO J021539.4-522211
5384,AGN,0.8338988378808859,False,2CXO J021546.9-050510
5385,AGN,0.8044413795797317,False,2CXO J021554.9-174012
5387,,0.0,True,2CXO J021617.3-174713
5392,AGN,0.8067007522738013,False,2CXO J021635.0-520312
5394,AGN,0.46150086712344884,False,2CXO J021639.9-524431
5395,AGN,0.7105759463792509,False,2CXO J021657.1-175358
5396,AGN,0.8162938338904566,False,2CXO J021705.4-042257
5399,AGN,0.816432997814273,False,2CXO J021719.0-524458
5400,AGN,0.5586475839185325,False,2CXO J021720.0-524638
5428,AGN,0.8013571749224789,False,2CXO J021827.1-045454
5429,Binaries,0.5042081446415203,False,2CXO J021827.9+565936
5430,,0.0,True,2CXO J021830.1-045512
5434,,0.0,True,2CXO J021831.1+565858
5435,Binaries,0.4508556151720547,False,2CXO J021831.1+565858
5436,,0.0,True,2CXO J021831.8+570747
5437,Binaries,0.5966033615310135,False,2CXO J021831.8+570747
5443,AGN,0.8550874559667642,False,2CXO J021848.0-025312
5444,,0.0,True,2CXO J021851.7-030230
5446,YSO,0.4764377244545651,False,2CXO J021901.7+571228
5448,,0.0,True,2CXO J021915.8-050505
5449,Binaries,0.5480865706779875,False,2CXO J021916.7+570200
5451,Binaries,0.4790797414762836,False,2CXO J021919.8+341920
5452,,0.0,True,2CXO J021920.4-025950
5458,AGN,0.4500711031407522,False,2CXO J021936.5+342330
5460,Binaries,0.6099351815816988,False,2CXO J021942.9+570326
5461,AGN,0.8013571749224789,False,2CXO J021946.7+343124
5462,Binaries,0.5671195988426343,False,2CXO J021950.4+570517
5463,AGN,0.8525266179988943,False,2CXO J021952.8-300135
5464,,0.0,True,2CXO J021953.7-030352
5465,Binaries,0.7312051842320855,False,2CXO J021954.2+342354
5466,Binaries,0.8047671674359406,False,2CXO J021954.3+343024
5467,,0.0,True,2CXO J021956.9-031054
5469,,0.0,True,2CXO J022009.7+565810
5471,,0.0,True,2CXO J022014.0-060132
5476,AGN,0.5359590765197134,False,2CXO J022037.9+012531
5477,,0.0,True,2CXO J022037.9+012531
5478,,0.0,True,2CXO J022040.2+014528
5479,,0.0,True,2CXO J022040.2+014528
5480,YSO,0.5211449945011156,False,2CXO J022040.2+014528
5481,,0.0,True,2CXO J022043.6+565954
5482,,0.0,True,2CXO J022043.6+565954
5483,YSO,0.6995885336080111,False,2CXO J022054.3+421721
5486,AGN,0.8576756563389961,False,2CXO J022109.1+422007
5487,AGN,0.6902347007756781,False,2CXO J022112.1+421707
5488,Binaries,0.5857327224368535,False,2CXO J022112.9+421825
5489,Binaries,0.5857327224368535,False,2CXO J022113.1+421852
5490,YSO,0.6995885336080111,False,2CXO J022123.1+421722
5491,AGN,0.6438617422971762,False,2CXO J022123.1+421722
5492,,0.0,True,2CXO J022125.0+392203
5493,AGN,0.7858465157825474,False,2CXO J022126.9+422854
5494,AGN,0.7582592945467518,False,2CXO J022140.2+391925
5495,,0.0,True,2CXO J022142.8+421635
5496,AGN,0.8542099128320394,False,2CXO J022143.8+421631
5497,Stars,0.5347313211073201,False,2CXO J022203.4+420337
5498,AGN,0.6356959604283269,False,2CXO J022203.8+861350
5499,YSO,0.5540316057777416,False,2CXO J022210.1+422956
5500,AGN,0.7997539597170155,False,2CXO J022213.2+420843
5504,AGN,0.7865659736429005,False,2CXO J022215.6+420830
5506,AGN,0.5260745769521415,False,2CXO J022216.2+421159
5511,AGN,0.806468870539467,False,2CXO J022225.6+423527
5513,AGN,0.8213801658800278,False,2CXO J022227.6+422108
5514,AGN,0.7618605263699724,False,2CXO J022227.6+422108
5515,AGN,0.8013571749224789,False,2CXO J022227.9+425236
5516,,0.0,True,2CXO J022229.0+422021
5517,,0.0,True,2CXO J022230.1+421937
5520,Binaries,0.5183155523257288,False,2CXO J022231.3+422021
5525,,0.0,True,2CXO J022232.4+422431
5528,AGN,0.677014113535142,False,2CXO J022234.4+422059
5529,AGN,0.5715008173233365,False,2CXO J022234.4+422059
5531,Binaries,0.5966033615310135,False,2CXO J022235.8+422052
5532,Binaries,0.6273105948749274,False,2CXO J022237.1+422157
5533,Binaries,0.6804243253809975,False,2CXO J022237.1+422157
5534,Binaries,0.4762783200317002,False,2CXO J022237.1+422157
5535,AGN,0.7341653167276465,False,2CXO J022239.7+014715
5536,Binaries,0.5850134974485415,False,2CXO J022242.1+422402
5537,,0.0,True,2CXO J022242.1+422402
5540,Binaries,0.5685817491765508,False,2CXO J022301.0+332329
5542,AGN,0.6735539486369254,False,2CXO J022307.1+423239
5545,AGN,0.8979793697118293,False,2CXO J022313.3+861913
5546,AGN,0.7811700617539099,False,2CXO J022313.3+861913
5547,Stars,0.5670831276426678,False,2CXO J022313.3+861913
5550,YSO,0.49091138187457106,False,2CXO J022334.9+430420
5551,YSO,0.5594979320993,False,2CXO J022343.5+400052
5552,AGN,0.8001630306202331,False,2CXO J022355.5-000122
5554,AGN,0.8234079584488603,False,2CXO J022408.2+000301
5558,,0.0,True,2CXO J022416.9+274541
5559,,0.0,True,2CXO J022418.4+000153
5562,,0.0,True,2CXO J022432.1+000205
5563,AGN,0.6438617422971762,False,2CXO J022436.2-470845
5571,AGN,0.7144255098867813,False,2CXO J022440.5-190830
5572,AGN,0.8978190034554846,False,2CXO J022444.0-001003
5573,YSO,0.6337071505573151,False,2CXO J022455.6+622225
5574,,0.0,True,2CXO J022458.1+621401
5575,AGN,0.5853767318727006,False,2CXO J022458.1+621401
5576,YSO,0.5381640983180449,False,2CXO J022458.1+621401
5581,AGN,0.6742173107146437,False,2CXO J022517.4-185633
5584,,0.0,True,2CXO J022539.7-190034
5585,AGN,0.6798421131533433,False,2CXO J022546.1-184509
5586,,0.0,True,2CXO J022550.5+613246
5588,AGN,0.8115338833404959,False,2CXO J022558.0-185343
5594,,0.0,True,2CXO J022611.0-185757
5595,,0.0,True,2CXO J022613.6-185741
5596,,0.0,True,2CXO J022614.2-185434
5599,AGN,0.5927248283867528,False,2CXO J022626.2-185801
5601,Stars,0.5660173568780686,False,2CXO J022631.0-190529
5603,,0.0,True,2CXO J022633.4-185641
5612,,0.0,True,2CXO J022640.9-184220
5618,AGN,0.8332715485503343,False,2CXO J022650.5-184643
5620,AGN,0.4651033380400603,False,2CXO J022657.7+282458
5622,Binaries,0.5427531089835482,False,2CXO J022706.4-184749
5634,Binaries,0.5005923638056891,False,2CXO J022740.5+281003
5637,AGN,0.6503241692491548,False,2CXO J022751.9+281438
5638,,0.0,True,2CXO J022754.6+281405
5654,,0.0,True,2CXO J022852.1+612631
5657,Stars,0.7513366304861951,False,2CXO J022900.2-410732
5660,,0.0,True,2CXO J022958.1+183629
5661,AGN,0.7341653167276465,False,2CXO J023000.2+183204
5662,Binaries,0.5449947622700516,False,2CXO J023004.2+184526
5666,Binaries,0.5118146971010538,False,2CXO J023008.3+183520
5667,Binaries,0.5856438979708185,False,2CXO J023020.0+184122
5669,AGN,0.6245533688418767,False,2CXO J023023.9+183629
5670,YSO,0.6137656056787889,False,2CXO J023027.3+182400
5671,Binaries,0.7659369481265518,False,2CXO J023031.0+183356
5672,AGN,0.7326027986300513,False,2CXO J023033.6+182332
5673,YSO,0.47871160949472585,False,2CXO J023057.3-442740
5674,YSO,0.5172048587550815,False,2CXO J023115.2+293804
5675,Binaries,0.569593495876546,False,2CXO J023119.3+293633
5676,YSO,0.6859851515340238,False,2CXO J023127.7+293907
5677,Binaries,0.4932353767522205,False,2CXO J023128.4+293705
5679,AGN,0.4750868871018085,False,2CXO J023154.2-530236
5683,AGN,0.6339718765914515,False,2CXO J023215.3-212633
5685,AGN,0.7488370218602157,False,2CXO J023218.6-442047
5688,AGN,0.798658259591893,False,2CXO J023233.1-211726
5689,AGN,0.8569811052234053,False,2CXO J023233.1-211726
5690,AGN,0.8213801658800278,False,2CXO J023233.2-211724
5692,YSO,0.5071098246701635,False,2CXO J023238.0-442150
5695,AGN,0.8361878527913132,False,2CXO J023243.7-525837
5699,AGN,0.8082359133798863,False,2CXO J023322.5-211630
5702,,0.0,True,2CXO J023359.8-181150
5703,AGN,0.5486099639947962,False,2CXO J023420.0+323021
5704,Binaries,0.4508556151720547,False,2CXO J023429.5+313524
5705,,0.0,True,2CXO J023437.8-084716
5707,AGN,0.6687018348203844,False,2CXO J023530.4-523043
5708,AGN,0.48967145352417246,False,2CXO J023530.4-523043
5710,YSO,0.6640474585772649,False,2CXO J023618.5+594301
5711,,0.0,True,2CXO J023618.5-331051
5712,YSO,0.7678640501983081,False,2CXO J023621.9+593811
5713,,0.0,True,2CXO J023624.0+594056
5714,,0.0,True,2CXO J023625.2+593924
5715,YSO,0.457122599041719,False,2CXO J023630.1+593922
5720,,0.0,True,2CXO J023635.8+593918
5721,,0.0,True,2CXO J023640.5+593853
5726,,0.0,True,2CXO J023706.5+593905
5728,Binaries,0.5353980966347549,False,2CXO J023726.7+593230
5732,,0.0,True,2CXO J023802.6+591149
5733,,0.0,True,2CXO J023814.0-494955
5734,AGN,0.7105759463792509,False,2CXO J023821.7-494653
5736,AGN,0.7297148802125241,False,2CXO J023950.2+390709
5737,,0.0,True,2CXO J023950.2+390709
5738,Binaries,0.4930384573602013,False,2CXO J023952.5+391016
5747,AGN,0.6483880775804759,False,2CXO J024021.1+390629
5748,AGN,0.5161846846181724,False,2CXO J024021.1+390629
5749,AGN,0.7357714672638836,False,2CXO J024021.1+390629
5750,Binaries,0.5111580160976282,False,2CXO J024021.1+390629
5757,AGN,0.798658259591893,False,2CXO J024024.5+385503
5758,AGN,0.5095077284718935,False,2CXO J024024.5+385503
5759,AGN,0.8312218080090682,False,2CXO J024024.5+385503
5760,AGN,0.8142734373596673,False,2CXO J024024.5+385503
5761,,0.0,True,2CXO J024025.6-082430
5762,,0.0,True,2CXO J024028.3+385336
5763,AGN,0.6918764933517242,False,2CXO J024028.3+385336
5769,Binaries,0.6165221090029155,False,2CXO J024032.4+385914
5770,AGN,0.7234961585233183,False,2CXO J024032.4+385914
5771,AGN,0.6579283413572162,False,2CXO J024034.8+390645
5772,AGN,0.5927248283867528,False,2CXO J024034.8+390645
5774,Binaries,0.7332194531096333,False,2CXO J024050.4-081610
5777,AGN,0.7170508468882297,False,2CXO J024106.0-081220
5778,AGN,0.7345227668831439,False,2CXO J024112.9-082721
5780,Binaries,0.5061317933329209,False,2CXO J024131.0+593630
5781,Binaries,0.49393519624715254,False,2CXO J024131.0+593630
5782,AGN,0.4660639635486753,False,2CXO J024149.9-000431
5783,,0.0,True,2CXO J024156.9-000532
5784,AGN,0.8344270484175579,False,2CXO J024200.9+000021
5785,AGN,0.701561898484515,False,2CXO J024201.3-081402
5786,AGN,0.798658259591893,False,2CXO J024207.2+000039
5787,,0.0,True,2CXO J024208.7+000204
5788,AGN,0.7508914425002576,False,2CXO J024209.2+082445
5789,,0.0,True,2CXO J024214.9+371820
5790,AGN,0.7988926491898098,False,2CXO J024218.9+001056
5795,Stars,0.5056398759095905,False,2CXO J024238.9-000049
5804,Stars,0.5056398759095905,False,2CXO J024239.8-000043
5806,Stars,0.5056398759095905,False,2CXO J024240.0-000059
5808,Stars,0.5056398759095905,False,2CXO J024240.1-000052
5810,Stars,0.5056398759095905,False,2CXO J024240.1-000056
5811,Stars,0.5056398759095905,False,2CXO J024240.2-000100
5812,Stars,0.5056398759095905,False,2CXO J024240.2-000104
5814,Stars,0.5056398759095905,False,2CXO J024240.3-000048
5817,Stars,0.5056398759095905,False,2CXO J024240.4-000054
5818,Stars,0.5056398759095905,False,2CXO J024240.4-000055
5840,Stars,0.5056398759095905,False,2CXO J024241.1-000044
5842,Stars,0.5056398759095905,False,2CXO J024241.3-000032
5846,,0.0,True,2CXO J024243.7-213025
5855,AGN,0.7613392399247212,False,2CXO J024401.5+322410
5856,Binaries,0.6216802065576698,False,2CXO J024401.5+322410
5857,AGN,0.594122357461841,False,2CXO J024401.5+322410
5858,AGN,0.6793437094110386,False,2CXO J024401.5+322410
5859,Binaries,0.6724086321770143,False,2CXO J024401.5+322410
5860,AGN,0.7166433211932075,False,2CXO J024401.5+322410
5861,AGN,0.8123605104060009,False,2CXO J024432.1-531315
5862,AGN,0.8631653072967906,False,2CXO J024436.5-530803
5863,AGN,0.6918764933517242,False,2CXO J024436.5-530803
5864,Stars,0.5378057809707069,False,2CXO J024442.9-260911
5865,AGN,0.7136664907582191,False,2CXO J024450.9-531246
5866,AGN,0.6764468548053191,False,2CXO J024450.9-531246
5867,AGN,0.6647131360250154,False,2CXO J024507.7-530923
5868,Binaries,0.45871119814483347,False,2CXO J024512.0-530524
5869,YSO,0.487418920586979,False,2CXO J024512.0-530524
5870,AGN,0.7409208176878552,False,2CXO J024518.3-525427
5871,Binaries,0.4930384573602013,False,2CXO J024532.6-531447
5872,AGN,0.6901559582070572,False,2CXO J024533.1-531630
5873,AGN,0.8388255679510026,False,2CXO J024559.1-082122
5874,AGN,0.4660639635486753,False,2CXO J024604.4-082347
5875,AGN,0.8978190034554846,False,2CXO J024607.0+130602
5876,AGN,0.7060165383976814,False,2CXO J024607.7-530942
5880,AGN,0.8283388319090993,False,2CXO J024634.1-082534
5882,AGN,0.5177049046455139,False,2CXO J024649.9-082353
5883,Binaries,0.569144674920961,False,2CXO J024653.2-530818
5887,,0.0,True,2CXO J024824.5+023416
5889,AGN,0.6532972713065169,False,2CXO J024935.1-311647
5893,AGN,0.8551129012820169,False,2CXO J025135.1+340649
5895,AGN,0.5632184777725008,False,2CXO J025142.7-050825
5897,AGN,0.6735539486369254,False,2CXO J025239.1-482254
5898,,0.0,True,2CXO J025325.8+413948
5899,AGN,0.9477573975853657,False,2CXO J025333.5+413926
5901,YSO,0.5123161681814653,False,2CXO J025340.1+413019
5902,AGN,0.8859883586041883,False,2CXO J025340.1+413019
5903,AGN,0.723705683893779,False,2CXO J025355.0-470803
5909,Binaries,0.5737234890543058,False,2CXO J025405.5+413609
5910,AGN,0.49866778140832446,False,2CXO J025406.7-483409
5921,AGN,0.6680799501577867,False,2CXO J025443.5-562115
5923,,0.0,True,2CXO J025447.3+414043
5924,Binaries,0.5005923638056891,False,2CXO J025447.3+414043
5926,Binaries,0.6143504903952545,False,2CXO J025546.5-560507
5927,,0.0,True,2CXO J025546.5-560507
5928,,0.0,True,2CXO J025547.7+192911
5931,Binaries,0.5805937023135903,False,2CXO J025641.7+192814
5935,YSO,0.5233101095191489,False,2CXO J025655.1+584731
5937,,0.0,True,2CXO J025703.8+585541
5939,AGN,0.6897228255438439,False,2CXO J025721.4-232418
5940,AGN,0.6897228255438439,False,2CXO J025721.4-232418
5941,,0.0,True,2CXO J025727.7-221551
5942,YSO,0.457122599041719,False,2CXO J025728.8+585717
5943,AGN,0.8389977853955803,False,2CXO J025729.5+130249
5945,AGN,0.6305958958890264,False,2CXO J025741.8-232529
5947,Stars,0.5643490437665175,False,2CXO J025753.1+130016
5949,YSO,0.5290469479374166,False,2CXO J025806.0+125447
5950,,0.0,True,2CXO J025811.0+130641
5951,,0.0,True,2CXO J025812.2+133305
5952,Binaries,0.4638142121661395,False,2CXO J025816.6+133254
5953,,0.0,True,2CXO J025819.4+125914
5954,YSO,0.45429762297612636,False,2CXO J025826.8-220502
5955,AGN,0.8260870990175344,False,2CXO J025827.7-523507
5956,AGN,0.7996473317190766,False,2CXO J025827.7-523507
5957,AGN,0.5095077284718935,False,2CXO J025834.6+133122
5958,,0.0,True,2CXO J025852.9+133412
5960,AGN,0.45186964001636576,False,2CXO J025905.4+133945
5961,,0.0,True,2CXO J025920.6-775212
5963,,0.0,True,2CXO J025953.8+132947
5968,,0.0,True,2CXO J030028.9+602119
5969,,0.0,True,2CXO J030034.9-004308
5971,AGN,0.5031525463776461,False,2CXO J030052.9-002218
5975,AGN,0.8444777899434903,False,2CXO J030107.6-470624
5979,AGN,0.798716556773216,False,2CXO J030130.7+020523
5983,,0.0,True,2CXO J030151.1+601501
5984,,0.0,True,2CXO J030220.2-225312
5985,Stars,0.6021113984726664,False,2CXO J030221.0-042324
5986,AGN,0.844852346140966,False,2CXO J030236.7-224358
5987,AGN,0.7311152985128846,False,2CXO J030300.2-224845
5988,AGN,0.625583584878171,False,2CXO J030306.8-153608
5989,AGN,0.535963391957731,False,2CXO J030307.7-225047
5991,,0.0,True,2CXO J030314.4-225418
5992,Binaries,0.6521207620182933,False,2CXO J030314.4-225418
5993,Binaries,0.5737234890543058,False,2CXO J030327.0-225307
5998,AGN,0.7603214243230562,False,2CXO J030359.1-434546
5999,AGN,0.8551129012820169,False,2CXO J030411.6-434402
6000,AGN,0.7058059948318678,False,2CXO J030414.0-435850
6001,AGN,0.8330187806110081,False,2CXO J030414.0-435850
6003,AGN,0.6382166530713401,False,2CXO J030419.9-272319
6006,AGN,0.5486128905382311,False,2CXO J030445.6-492134
6007,,0.0,True,2CXO J030447.0-490454
6009,Binaries,0.5008779729867294,False,2CXO J030517.8+351434
6010,AGN,0.5567722169571272,False,2CXO J030519.5-315220
6012,,0.0,True,2CXO J030537.4+351531
6013,AGN,0.7925415865194713,False,2CXO J030544.9+352920
6015,Binaries,0.4609138384275853,False,2CXO J030638.8+185613
6016,,0.0,True,2CXO J030641.2-621503
6017,AGN,0.6546645263497788,False,2CXO J030730.2-622848
6018,Binaries,0.5333827652261527,False,2CXO J030807.8-621607
6021,AGN,0.6794348633501391,False,2CXO J030831.1-505052
6022,AGN,0.8226599421263957,False,2CXO J030905.6+264950
6023,Stars,0.5286774269368648,False,2CXO J030923.9-203947
6024,,0.0,True,2CXO J030923.9-203947
6026,Binaries,0.4590825599329051,False,2CXO J030938.8-203720
6028,,0.0,True,2CXO J030940.6-203457
6029,,0.0,True,2CXO J030940.6-203457
6030,AGN,0.5317551741082468,False,2CXO J030943.3-203350
6031,Stars,0.5643490437665175,False,2CXO J030946.3-203513
6032,,0.0,True,2CXO J030947.6-203531
6033,AGN,0.47397466441897484,False,2CXO J030947.6-203531
6034,,0.0,True,2CXO J030947.6-203531
6035,AGN,0.6733021315619804,False,2CXO J030948.0-202203
6036,,0.0,True,2CXO J030953.6-203323
6037,AGN,0.8147254218235139,False,2CXO J030953.6-203323
6038,AGN,0.6758402817125839,False,2CXO J030953.6-203323
6039,,0.0,True,2CXO J030955.0-203504
6040,AGN,0.7817641388374631,False,2CXO J030955.2-205048
6041,,0.0,True,2CXO J030956.7-203428
6042,YSO,0.6436022257531725,False,2CXO J030956.7-203428
6043,YSO,0.7631989100916129,False,2CXO J030956.7-203428
6044,,0.0,True,2CXO J030956.7-203428
6045,AGN,0.8298433134202152,False,2CXO J030959.5+271619
6046,,0.0,True,2CXO J030959.5+271619
6047,,0.0,True,2CXO J030959.5+271619
6048,Binaries,0.5112722183010743,False,2CXO J030959.5+271619
6049,AGN,0.7677533681171546,False,2CXO J030959.5+271619
6050,Binaries,0.659989649892869,False,2CXO J031001.0-203553
6051,AGN,0.7248308147232211,False,2CXO J031003.7-204107
6052,AGN,0.49075434444236515,False,2CXO J031003.7-204107
6053,Binaries,0.4792969885246625,False,2CXO J031003.7-204107
6054,AGN,0.806468870539467,False,2CXO J031003.7-204107
6055,AGN,0.9053144666953569,False,2CXO J031003.7-204107
6056,AGN,0.9266769019032616,False,2CXO J031003.7-204107
6057,AGN,0.8550620642120802,False,2CXO J031005.0+392059
6058,AGN,0.6274107033776631,False,2CXO J031005.0+392059
6059,AGN,0.4580986746393533,False,2CXO J031005.1+264535
6060,AGN,0.7511667237112398,False,2CXO J031005.2+264148
6061,AGN,0.6733021315619804,False,2CXO J031006.7-202016
6062,AGN,0.8507700408056946,False,2CXO J031006.7-202016
6063,AGN,0.723705683893779,False,2CXO J031010.6-464828
6064,AGN,0.6816122194943832,False,2CXO J031013.6-204011
