source_name,n_detections,n_classified,n_abstained,final_classification,agreement_count,agreement_rate,n_unique_classes,all_classes,avg_confidence_final_class,avg_confidence_all,interestingness_score,bmu_x,bmu_y,edge_bmu,truncated_R
2CXO J071845.4-245815,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,5,False,False
2CXO J071914.8-250046,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,25,False,False
2CXO J071916.2-250250,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5847,0.5847,0.0,33,20,False,False
2CXO J071933.3+705655,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7145,0.7145,0.0,2,28,False,False
2CXO J071948.3+175949,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5159,0.5159,0.0,8,30,False,False
2CXO J071959.7+853605,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,11,1,False,False
2CXO J072008.0+854635,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,26,21,False,False
2CXO J072105.5+555355,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,11,False,False
2CXO J072114.2-733105,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,12,4,False,False
2CXO J072117.1+560429,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5316,0.5316,0.0,28,34,False,False
2CXO J072128.1+554156,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,30,31,False,False
2CXO J072200.9-732922,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6273,0.6273,0.0,7,0,True,True
2CXO J072217.3+085155,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,11,39,True,True
2CXO J072223.3+580657,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,29,29,False,False
2CXO J072240.0+554054,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6439,0.6439,0.0,12,7,False,False
2CXO J072251.3-092509,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.5934,0.5934,0.0,2,35,False,False
2CXO J072323.1+580703,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6971,0.6971,0.0,26,6,False,False
2CXO J072323.2+665044,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,26,2,False,False
2CXO J072406.0+665600,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.918,0.918,0.0,9,18,False,False
2CXO J072425.0+670239,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,21,False,False
2CXO J072435.6+293643,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5359,0.5359,0.0,26,39,True,True
2CXO J072444.9+664632,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8044,0.8044,0.0,5,17,False,False
2CXO J072456.6+291419,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6586,0.6586,0.0,32,5,False,False
2CXO J072459.8+750320,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,9,False,False
2CXO J072506.1+750158,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,15,35,False,False
2CXO J072511.2+291600,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8503,0.8503,0.0,20,4,False,False
2CXO J072526.7+291339,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.644,0.644,0.0,4,23,False,False
2CXO J072531.6+293624,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.9363,0.9363,0.0,22,4,False,False
2CXO J072535.2+293800,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.788,0.788,0.0,7,19,False,False
2CXO J072606.3+750853,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,16,False,False
2CXO J072640.4-733547,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5759,0.5759,0.0,16,26,False,False
2CXO J072711.5+751337,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7464,0.7464,0.0,18,23,False,False
2CXO J072755.8-024623,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,16,False,False
2CXO J072850.2+204658,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7873,0.7873,0.0,12,12,False,False
2CXO J072908.2+205609,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.5432,0.5432,0.0,5,37,False,False
2CXO J072912.1+210113,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,3,False,False
2CXO J072913.0+210842,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8218,0.8218,0.0,17,0,True,True
2CXO J072932.9+210355,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,2,0,True,True
2CXO J072932.9+210607,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6533,0.6533,0.0,15,21,False,False
2CXO J072943.9+204728,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8917,0.8917,0.0,20,3,False,False
2CXO J072946.0+745548,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7882,0.7882,0.0,22,1,False,False
2CXO J073029.4+745820,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,28,False,False
2CXO J073030.8+410110,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,18,35,False,False
2CXO J073246.0+855211,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,14,39,True,True
2CXO J073437.5-155612,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,6,False,False
2CXO J073459.4+654509,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,28,1,False,False
2CXO J073535.0-691724,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,23,True,True
2CXO J073542.7+652731,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,12,False,False
2CXO J073602.0+853958,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,6,6,False,False
2CXO J073621.2+651315,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.5882,0.5882,0.0,1,27,False,False
2CXO J073634.2+551647,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5752,0.5752,0.0,14,27,False,False
2CXO J073637.0-093137,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,21,13,False,False
2CXO J073703.0-093545,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7723,0.7723,0.0,23,37,False,False
2CXO J073703.1-093314,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7747,0.7747,0.0,11,7,False,False
2CXO J073707.7+651930,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7024,0.7024,0.0,19,11,False,False
2CXO J073714.1-304257,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,15,False,False
2CXO J073722.0-303005,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,5,False,False
2CXO J073723.0+655256,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,9,False,False
2CXO J073735.2-693259,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5722,0.5722,0.0,18,25,False,False
2CXO J073748.0+383457,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7297,0.7297,0.0,4,17,False,False
2CXO J073800.9+402538,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6971,0.6971,0.0,26,6,False,False
2CXO J073906.7+702039,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6928,0.6928,0.0,10,12,False,False
2CXO J073908.4+701616,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.857,0.857,0.0,10,18,False,False
2CXO J073916.8+005617,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7311,0.7311,0.0,17,22,False,False
2CXO J073920.8+854130,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8807,0.8807,0.0,23,0,True,True
2CXO J073923.7+741250,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,19,30,False,False
2CXO J073957.0+854020,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,30,31,False,False
2CXO J074121.2+741614,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7335,0.7335,0.0,22,27,False,False
2CXO J074121.2-144406,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.839,0.839,0.0,28,5,False,False
2CXO J074205.8+741631,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,28,22,False,False
2CXO J074233.3-143200,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.8508,0.8508,0.0,29,5,False,False
2CXO J074301.3+802625,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,15,True,True
2CXO J074324.4+741541,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,13,22,False,False
2CXO J074333.8+393315,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8887,0.8887,0.0,8,20,False,False
2CXO J074419.9+392713,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5968,0.5968,0.0,16,10,False,False
2CXO J074436.8+651052,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7488,0.7488,0.0,4,20,False,False
2CXO J074449.0+015419,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,12,3,False,False
2CXO J074501.7+375002,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,21,False,False
2CXO J074525.8+380117,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8268,0.8268,0.0,17,12,False,False
2CXO J074530.9+741500,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,11,False,False
2CXO J074600.7+230505,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,39,True,True
2CXO J074616.5+195634,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7326,0.7326,0.0,10,11,False,False
2CXO J074639.3+390046,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,12,False,False
2CXO J074654.0+385338,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,17,False,False
2CXO J074702.9+200417,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,12,23,False,False
2CXO J074709.4-192016,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,5,0,True,True
2CXO J074710.8-192947,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,24,False,False
2CXO J074711.8+195921,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,26,False,False
2CXO J074717.9-190510,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5894,0.5894,0.0,29,10,False,False
2CXO J074721.8-192658,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6165,0.6165,0.0,31,7,False,False
2CXO J074728.2-191458,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5966,0.5966,0.0,33,13,False,False
2CXO J074730.5-192214,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,38,False,False
2CXO J074734.1+200234,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5652,0.5652,0.0,32,2,False,False
2CXO J074736.4-191454,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,11,False,False
2CXO J074737.5-191811,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6298,0.6298,0.0,31,3,False,False
2CXO J074740.2-191823,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5223,0.5223,0.0,33,29,False,False
2CXO J074741.2+554021,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6533,0.6533,0.0,21,8,False,False
2CXO J074748.9+115256,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8333,0.8333,0.0,17,9,False,False
2CXO J074753.0-193126,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6217,0.6217,0.0,32,9,False,False
2CXO J074805.8-192033,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.703,0.703,0.0,31,6,False,False
2CXO J074814.4-192110,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,17,38,False,False
2CXO J074819.5-192305,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,5,True,True
2CXO J074932.6+131558,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,18,33,False,False
2CXO J075014.7+311357,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8978,0.8978,0.0,18,6,False,False
2CXO J075120.1+500356,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,26,17,False,False
2CXO J075120.9+501408,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,2,36,False,False
2CXO J075222.5+273626,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,5,0,True,True
2CXO J075841.8+323703,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6044,0.6044,0.0,10,28,False,False
2CXO J075934.0+081338,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,8,36,False,False
2CXO J075936.3+325706,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,29,31,False,False
2CXO J075942.5+325655,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7888,0.7888,0.0,15,7,False,False
2CXO J080043.6+360414,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,12,False,False
2CXO J080046.5+361209,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,32,False,False
2CXO J080118.1+521113,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,3,0,True,True
2CXO J080144.8+132612,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7119,0.7119,0.0,37,7,False,False
2CXO J080149.8+132617,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7277,0.7277,0.0,11,13,False,False
2CXO J080207.9+010441,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,20,True,True
2CXO J080220.4-394631,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6683,0.6683,0.0,38,23,False,False
2CXO J080220.6+004543,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,15,False,False
2CXO J080433.8+330502,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6724,0.6724,0.0,19,16,False,False
2CXO J080526.9+241303,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,3,True,True
2CXO J080735.7+140114,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6279,0.6279,0.0,21,25,False,False
2CXO J081023.0+094227,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8326,0.8326,0.0,16,1,False,False
2CXO J081030.2+281327,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,6,False,False
2CXO J081418.5+542525,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7369,0.7369,0.0,14,22,False,False
2CXO J081421.8+542435,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6533,0.6533,0.0,15,21,False,False
2CXO J081500.1-032251,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,19,33,False,False
2CXO J081524.2+364102,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5367,0.5367,0.0,25,32,False,False
2CXO J081827.8+211224,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5684,0.5684,0.0,23,9,False,False
2CXO J081901.1+211926,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.677,0.677,0.0,18,12,False,False
2CXO J081930.4+634259,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,30,26,False,False
2CXO J081937.9+205643,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,19,False,False
2CXO J081953.7+211732,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,12,0,True,True
2CXO J081954.8+363313,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8422,0.8422,0.0,3,8,False,False
2CXO J082033.6+204231,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,13,21,False,False
2CXO J082043.0+074125,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6538,0.6538,0.0,15,20,False,False
2CXO J082044.3+384414,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,10,False,False
2CXO J082052.6+075237,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,5,False,False
2CXO J082124.4-362907,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,9,37,False,False
2CXO J082143.7+122340,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5931,0.5931,0.0,2,8,False,False
2CXO J082215.9+210535,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,7,True,True
2CXO J082238.9+120421,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5894,0.5894,0.0,29,10,False,False
2CXO J082303.0-423901,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,16,False,False
2CXO J082348.9+212759,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,28,19,False,False
2CXO J082403.0+433343,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7687,0.7687,0.0,20,8,False,False
2CXO J082426.5+634516,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6547,0.6547,0.0,17,14,False,False
2CXO J082446.5+434816,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5842,0.5842,0.0,7,36,False,False
2CXO J082511.8+635427,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5752,0.5752,0.0,14,27,False,False
2CXO J082531.4+615655,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6099,0.6099,0.0,32,7,False,False
2CXO J082607.9+635924,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6902,0.6902,0.0,2,5,False,False
2CXO J082614.9+710639,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7441,0.7441,0.0,10,10,False,False
2CXO J082618.8+634513,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5573,0.5573,0.0,29,22,False,False
2CXO J082628.3+041219,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8297,0.8297,0.0,9,11,False,False
2CXO J082658.3+635855,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,20,False,False
2CXO J082701.3-070438,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6377,0.6377,0.0,11,21,False,False
2CXO J082706.1-070845,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8388,0.8388,0.0,8,21,False,False
2CXO J082708.5+635508,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6647,0.6647,0.0,15,19,False,False
2CXO J082917.6+420013,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,28,23,False,False
2CXO J082928.0+655741,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8445,0.8445,0.0,19,5,False,False
2CXO J083037.7+525529,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6919,0.6919,0.0,17,11,False,False
2CXO J083053.2+524712,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,23,False,False
2CXO J083151.6+525824,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,29,0,True,True
2CXO J083151.8+331443,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,21,12,False,False
2CXO J083206.8+330534,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.66,0.66,0.0,10,0,True,True
2CXO J083207.7+524640,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8513,0.8513,0.0,15,15,False,False
2CXO J083312.6+655041,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7198,0.7198,0.0,19,10,False,False
2CXO J083329.1+554102,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,9,False,False
2CXO J083356.4-454005,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.8256,0.8256,0.0,0,33,True,True
2CXO J083407.4+553815,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,30,14,False,False
2CXO J083411.2-450619,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.7447,0.7447,0.0,39,6,True,True
2CXO J083428.2+553836,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,20,False,False
2CXO J083455.5+553247,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.761,0.761,0.0,8,8,False,False
2CXO J083501.4-451041,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,6,1,False,False
2CXO J083508.6+553619,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7141,0.7141,0.0,7,6,False,False
2CXO J083520.0+554821,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,14,28,False,False
2CXO J083525.0+661315,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.634,0.634,0.0,15,22,False,False
2CXO J083529.2+553201,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5997,0.5997,0.0,8,5,False,False
2CXO J083532.3-261944,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.79,0.79,0.0,11,11,False,False
2CXO J083533.5-262627,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8395,0.8395,0.0,8,18,False,False
2CXO J083538.2-445600,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5359,0.5359,0.0,26,39,True,True
2CXO J083539.3+554142,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,17,False,False
2CXO J083539.4-263228,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,19,False,False
2CXO J083547.5-262517,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.5287,0.5287,0.0,28,17,False,False
2CXO J083552.2-262154,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,4,True,True
2CXO J083603.5-263725,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6742,0.6742,0.0,18,20,False,False
2CXO J083614.9-450637,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,39,True,True
2CXO J083629.1-263344,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7137,0.7137,0.0,14,17,False,False
2CXO J083632.9-263409,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,18,False,False
2CXO J083636.6-262258,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8354,0.8354,0.0,18,9,False,False
2CXO J083640.5+151047,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7746,0.7746,0.0,13,2,False,False
2CXO J083641.1-262459,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,5,4,False,False
2CXO J083656.6-262431,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,13,21,False,False
2CXO J083713.2-392710,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5359,0.5359,0.0,26,39,True,True
2CXO J083759.4-530708,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,29,25,False,False
2CXO J083859.7+295357,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,26,1,False,False
2CXO J083859.9-530127,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,1,36,False,False
2CXO J083912.7+295354,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,19,28,False,False
2CXO J083948.3+294648,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7936,0.7936,0.0,12,13,False,False
2CXO J084001.7+294846,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,11,29,False,False
2CXO J084025.1+295256,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.663,0.663,0.0,14,11,False,False
2CXO J084028.4+295311,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7171,0.7171,0.0,15,13,False,False
2CXO J084030.5+130931,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.713,0.713,0.0,32,6,False,False
2CXO J084100.3+322124,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,18,False,False
2CXO J084103.7+322040,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,3,5,False,False
2CXO J084110.3+322645,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7326,0.7326,0.0,10,11,False,False
2CXO J084125.5+322318,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,26,2,False,False
2CXO J084127.1+131410,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.814,0.814,0.0,5,21,False,False
2CXO J084127.2-102835,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,18,15,False,False
2CXO J084137.3+362907,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.7008,0.7008,0.0,29,1,False,False
2CXO J084143.9+130356,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,22,False,False
2CXO J084155.8-480838,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,17,16,False,False
2CXO J084205.4+132214,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.814,0.814,0.0,5,21,False,False
2CXO J084206.4-173409,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,3,37,False,False
2CXO J084210.1+130216,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,19,False,False
2CXO J084210.3+131941,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8326,0.8326,0.0,16,1,False,False
2CXO J084220.7-173204,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,11,29,False,False
2CXO J084228.9+121605,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.684,0.684,0.0,1,5,False,False
2CXO J084258.8+115039,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8065,0.8065,0.0,9,9,False,False
2CXO J084319.8+114851,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8326,0.8326,0.0,16,1,False,False
2CXO J084453.6+072645,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5931,0.5931,0.0,2,8,False,False
2CXO J084457.6-333627,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,37,False,False
2CXO J084633.7+174552,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6274,0.6274,0.0,9,28,False,False
2CXO J084637.0+175122,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,17,False,False
2CXO J084641.3+174340,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,19,False,False
2CXO J084654.6+174745,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6279,0.6279,0.0,21,25,False,False
2CXO J084712.3+180146,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7084,0.7084,0.0,13,24,False,False
2CXO J084730.0+175045,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6985,0.6985,0.0,0,34,True,True
2CXO J084731.4+174341,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6711,0.6711,0.0,9,24,False,False
2CXO J084809.2+541128,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8301,0.8301,0.0,13,19,False,False
2CXO J084820.2+190737,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7554,0.7554,0.0,13,16,False,False
2CXO J084831.6-694105,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6991,0.6991,0.0,27,3,False,False
2CXO J084906.3+450109,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8513,0.8513,0.0,15,15,False,False
2CXO J084925.3+444821,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,19,31,False,False
2CXO J085008.4+521528,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6328,0.6328,0.0,29,8,False,False
2CXO J085029.0+374222,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6382,0.6382,0.0,3,11,False,False
2CXO J085135.1+520612,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8234,0.8234,0.0,19,24,False,False
2CXO J085145.8+110917,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6838,0.6838,0.0,5,11,False,False
2CXO J085218.2+512622,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.9463,0.9463,0.0,19,2,False,False
2CXO J085240.8+332502,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6609,0.6609,0.0,39,11,True,True
2CXO J085241.3+332505,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6609,0.6609,0.0,39,11,True,True
2CXO J085241.8+332536,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6609,0.6609,0.0,39,11,True,True
2CXO J085245.5+332604,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.4943,0.4943,0.0,28,26,False,False
2CXO J085257.2+511625,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6298,0.6298,0.0,3,4,False,False
2CXO J085311.9+512304,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7083,0.7083,0.0,14,25,False,False
